"Date Time, GMT-07:00","Water Content, m³/m³ (SEN S/N: 20084300, LBL: West1)","Water Content, m³/m³ (SEN S/N: 20084302, LBL: East1)","Water Content, m³/m³ (SEN S/N: 20084303, LBL: East2)","Water Content, m³/m³ (SEN S/N: 20196321, LBL: West 2)"
18-06-25 17:24:22.0,0.0983,0.0736,0.0766,0.0715
18-06-25 17:34:22.0,0.0976,0.0744,0.0766,0.0715
18-06-25 17:44:22.0,0.0969,0.0736,0.0766,0.0707
18-06-25 17:54:22.0,0.0969,0.0736,0.0751,0.0700
18-06-25 18:04:22.0,0.0969,0.0722,0.0736,0.0686
18-06-25 18:14:22.0,0.0962,0.0700,0.0729,0.0671
18-06-25 18:24:22.0,0.0954,0.0693,0.0722,0.0671
18-06-25 18:34:22.0,0.0962,0.0686,0.0722,0.0671
18-06-25 18:44:22.0,0.0954,0.0686,0.0715,0.0664
18-06-25 18:54:22.0,0.0954,0.0678,0.0715,0.0664
18-06-25 19:04:22.0,0.0947,0.0678,0.0700,0.0657
18-06-25 19:14:22.0,0.0947,0.0686,0.0700,0.0657
18-06-25 19:24:22.0,0.0947,0.0671,0.0700,0.0649
18-06-25 19:34:22.0,0.0940,0.0671,0.0693,0.0649
18-06-25 19:44:22.0,0.0940,0.0664,0.0693,0.0642
18-06-25 19:54:22.0,0.0933,0.0664,0.0686,0.0642
18-06-25 20:04:22.0,0.0933,0.0664,0.0693,0.0642
18-06-25 20:14:22.0,0.0940,0.0657,0.0686,0.0635
18-06-25 20:24:22.0,0.0933,0.0649,0.0686,0.0635
18-06-25 20:34:22.0,0.0933,0.0649,0.0686,0.0635
18-06-25 20:44:22.0,0.0933,0.0649,0.0686,0.0628
18-06-25 20:54:22.0,0.0925,0.0649,0.0686,0.0635
18-06-25 21:04:22.0,0.0925,0.0649,0.0686,0.0628
18-06-25 21:14:22.0,0.0925,0.0649,0.0686,0.0635
18-06-25 21:24:22.0,0.0925,0.0642,0.0678,0.0628
18-06-25 21:34:22.0,0.0925,0.0642,0.0686,0.0628
18-06-25 21:44:22.0,0.0925,0.0642,0.0678,0.0628
18-06-25 21:54:22.0,0.0918,0.0642,0.0678,0.0628
18-06-25 22:04:22.0,0.0918,0.0642,0.0686,0.0628
18-06-25 22:14:22.0,0.0925,0.0642,0.0678,0.0628
18-06-25 22:24:22.0,0.0918,0.0642,0.0678,0.0628
18-06-25 22:34:22.0,0.0911,0.0642,0.0678,0.0628
18-06-25 22:44:22.0,0.0918,0.0642,0.0678,0.0628
18-06-25 22:54:22.0,0.0918,0.0642,0.0686,0.0628
18-06-25 23:04:22.0,0.0918,0.0642,0.0686,0.0628
18-06-25 23:14:22.0,0.0918,0.0642,0.0686,0.0628
18-06-25 23:24:22.0,0.0925,0.0642,0.0678,0.0628
18-06-25 23:34:22.0,0.0918,0.0642,0.0678,0.0628
18-06-25 23:44:22.0,0.0918,0.0642,0.0686,0.0628
18-06-25 23:54:22.0,0.0918,0.0642,0.0678,0.0620
18-06-26 00:04:22.0,0.0911,0.0635,0.0671,0.0620
18-06-26 00:14:22.0,0.0918,0.0642,0.0678,0.0628
18-06-26 00:24:22.0,0.0918,0.0642,0.0678,0.0620
18-06-26 00:34:22.0,0.0911,0.0642,0.0671,0.0620
18-06-26 00:44:22.0,0.0911,0.0642,0.0678,0.0620
18-06-26 00:54:22.0,0.0918,0.0642,0.0678,0.0628
18-06-26 01:04:22.0,0.0911,0.0642,0.0678,0.0628
18-06-26 01:14:22.0,0.0911,0.0642,0.0678,0.0628
18-06-26 01:24:22.0,0.0904,0.0642,0.0678,0.0628
18-06-26 01:34:22.0,0.0904,0.0635,0.0678,0.0620
18-06-26 01:44:22.0,0.0911,0.0642,0.0678,0.0620
18-06-26 01:54:22.0,0.0904,0.0642,0.0671,0.0620
18-06-26 02:04:22.0,0.0904,0.0649,0.0678,0.0620
18-06-26 02:14:22.0,0.0911,0.0649,0.0671,0.0628
18-06-26 02:24:22.0,0.0904,0.0649,0.0671,0.0620
18-06-26 02:34:22.0,0.0904,0.0649,0.0671,0.0620
18-06-26 02:44:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 02:54:22.0,0.0904,0.0642,0.0671,0.0620
18-06-26 03:04:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 03:14:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 03:24:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 03:34:22.0,0.0904,0.0649,0.0678,0.0620
18-06-26 03:44:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 03:54:22.0,0.0904,0.0642,0.0671,0.0620
18-06-26 04:04:22.0,0.0904,0.0642,0.0671,0.0620
18-06-26 04:14:22.0,0.0904,0.0635,0.0678,0.0620
18-06-26 04:24:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 04:34:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 04:44:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 04:54:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 05:04:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 05:14:22.0,0.0904,0.0635,0.0678,0.0620
18-06-26 05:24:22.0,0.0904,0.0642,0.0678,0.0613
18-06-26 05:34:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 05:44:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 05:54:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 06:04:22.0,0.0904,0.0642,0.0678,0.0620
18-06-26 06:14:22.0,0.0904,0.0642,0.0686,0.0620
18-06-26 06:24:22.0,0.0904,0.0642,0.0686,0.0620
18-06-26 06:34:22.0,0.0918,0.0649,0.0693,0.0628
18-06-26 06:44:22.0,0.0918,0.0649,0.0700,0.0628
18-06-26 06:54:22.0,0.0918,0.0649,0.0700,0.0635
18-06-26 07:04:22.0,0.0918,0.0664,0.0700,0.0635
18-06-26 07:14:22.0,0.0925,0.0671,0.0700,0.0635
18-06-26 07:24:22.0,0.0918,0.0664,0.0700,0.0642
18-06-26 07:34:22.0,0.0918,0.0664,0.0707,0.0642
18-06-26 07:44:22.0,0.0918,0.0671,0.0707,0.0642
18-06-26 07:54:22.0,0.0918,0.0671,0.0715,0.0642
18-06-26 08:04:22.0,0.0918,0.0671,0.0722,0.0642
18-06-26 08:14:22.0,0.0925,0.0678,0.0722,0.0649
18-06-26 08:24:22.0,0.0925,0.0686,0.0729,0.0649
18-06-26 08:34:22.0,0.0933,0.0686,0.0736,0.0649
18-06-26 08:44:22.0,0.0933,0.0686,0.0736,0.0649
18-06-26 08:54:22.0,0.0933,0.0700,0.0744,0.0649
18-06-26 09:04:22.0,0.0933,0.0700,0.0744,0.0649
18-06-26 09:14:22.0,0.0933,0.0700,0.0751,0.0657
18-06-26 09:24:22.0,0.0933,0.0722,0.0751,0.0657
18-06-26 09:34:22.0,0.0940,0.0729,0.0758,0.0657
18-06-26 09:44:22.0,0.0940,0.0729,0.0766,0.0664
18-06-26 09:54:22.0,0.0947,0.0729,0.0766,0.0664
18-06-26 10:04:22.0,0.0947,0.0729,0.0766,0.0664
18-06-26 10:14:22.0,0.0954,0.0736,0.0773,0.0664
18-06-26 10:24:22.0,0.0947,0.0736,0.0773,0.0664
18-06-26 10:34:22.0,0.0954,0.0736,0.0773,0.0671
18-06-26 10:44:22.0,0.0954,0.0744,0.0780,0.0671
18-06-26 10:54:22.0,0.0962,0.0744,0.0780,0.0671
18-06-26 11:04:22.0,0.0962,0.0744,0.0780,0.0678
18-06-26 11:14:22.0,0.0969,0.0751,0.0787,0.0678
18-06-26 11:24:22.0,0.0969,0.0751,0.0780,0.0678
18-06-26 11:34:22.0,0.0969,0.0751,0.0780,0.0678
18-06-26 11:44:22.0,0.0976,0.0751,0.0780,0.0686
18-06-26 11:54:22.0,0.0976,0.0751,0.0787,0.0686
18-06-26 12:04:22.0,0.0976,0.0751,0.0780,0.0686
18-06-26 12:14:22.0,0.0976,0.0751,0.0780,0.0686
18-06-26 12:24:22.0,0.0976,0.0744,0.0780,0.0686
18-06-26 12:34:22.0,0.0969,0.0744,0.0780,0.0686
18-06-26 12:44:22.0,0.0969,0.0744,0.0780,0.0693
18-06-26 12:54:22.0,0.0969,0.0744,0.0773,0.0693
18-06-26 13:04:22.0,0.0962,0.0736,0.0773,0.0693
18-06-26 13:14:22.0,0.0954,0.0744,0.0773,0.0693
18-06-26 13:24:22.0,0.0954,0.0744,0.0766,0.0693
18-06-26 13:34:22.0,0.0947,0.0744,0.0766,0.0700
18-06-26 13:44:22.0,0.0947,0.0744,0.0766,0.0707
18-06-26 13:54:22.0,0.0947,0.0736,0.0758,0.0707
18-06-26 14:04:22.0,0.0947,0.0736,0.0758,0.0715
18-06-26 14:14:22.0,0.0947,0.0736,0.0751,0.0715
18-06-26 14:24:22.0,0.0947,0.0736,0.0751,0.0707
18-06-26 14:34:22.0,0.0947,0.0736,0.0751,0.0707
18-06-26 14:44:22.0,0.0947,0.0722,0.0751,0.0722
18-06-26 14:54:22.0,0.0940,0.0722,0.0744,0.0722
18-06-26 15:04:22.0,0.0940,0.0722,0.0744,0.0722
18-06-26 15:14:22.0,0.0940,0.0722,0.0736,0.0722
18-06-26 15:24:22.0,0.0933,0.0722,0.0736,0.0715
18-06-26 15:34:22.0,0.0925,0.0707,0.0729,0.0722
18-06-26 15:44:22.0,0.0925,0.0715,0.0722,0.0707
18-06-26 15:54:22.0,0.0918,0.0700,0.0722,0.0715
18-06-26 16:04:22.0,0.0918,0.0700,0.0715,0.0693
18-06-26 16:14:22.0,0.0918,0.0686,0.0707,0.0693
18-06-26 16:24:22.0,0.0918,0.0686,0.0700,0.0686
18-06-26 16:34:22.0,0.0911,0.0678,0.0693,0.0678
18-06-26 16:44:22.0,0.0911,0.0678,0.0693,0.0664
18-06-26 16:54:22.0,0.0889,0.0657,0.0686,0.0678
18-06-26 17:04:22.0,0.0889,0.0649,0.0678,0.0671
18-06-26 17:14:22.0,0.0874,0.0642,0.0671,0.0664
18-06-26 17:24:22.0,0.0874,0.0635,0.0671,0.0657
18-06-26 17:34:22.0,0.0867,0.0635,0.0671,0.0657
18-06-26 17:44:22.0,0.0860,0.0628,0.0664,0.0649
18-06-26 17:54:22.0,0.0853,0.0635,0.0657,0.0635
18-06-26 18:04:22.0,0.0853,0.0628,0.0642,0.0628
18-06-26 18:14:22.0,0.0845,0.0598,0.0635,0.0620
18-06-26 18:24:22.0,0.0845,0.0598,0.0628,0.0613
18-06-26 18:34:22.0,0.0838,0.0591,0.0628,0.0613
18-06-26 18:44:22.0,0.0838,0.0591,0.0620,0.0606
18-06-26 18:54:22.0,0.0838,0.0591,0.0613,0.0606
18-06-26 19:04:22.0,0.0838,0.0584,0.0606,0.0606
18-06-26 19:14:22.0,0.0838,0.0577,0.0606,0.0598
18-06-26 19:24:22.0,0.0831,0.0577,0.0598,0.0591
18-06-26 19:34:22.0,0.0831,0.0577,0.0598,0.0591
18-06-26 19:44:22.0,0.0831,0.0569,0.0598,0.0591
18-06-26 19:54:22.0,0.0824,0.0569,0.0591,0.0584
18-06-26 20:04:22.0,0.0824,0.0562,0.0591,0.0584
18-06-26 20:14:22.0,0.0816,0.0555,0.0591,0.0584
18-06-26 20:24:22.0,0.0816,0.0555,0.0591,0.0577
18-06-26 20:34:22.0,0.0816,0.0555,0.0591,0.0577
18-06-26 20:44:22.0,0.0816,0.0555,0.0584,0.0577
18-06-26 20:54:22.0,0.0816,0.0548,0.0584,0.0577
18-06-26 21:04:22.0,0.0816,0.0548,0.0591,0.0569
18-06-26 21:14:22.0,0.0816,0.0548,0.0584,0.0569
18-06-26 21:24:22.0,0.0809,0.0548,0.0584,0.0569
18-06-26 21:34:22.0,0.0809,0.0548,0.0584,0.0569
18-06-26 21:44:22.0,0.0809,0.0548,0.0584,0.0569
18-06-26 21:54:22.0,0.0809,0.0540,0.0584,0.0569
18-06-26 22:04:22.0,0.0809,0.0548,0.0584,0.0569
18-06-26 22:14:22.0,0.0809,0.0540,0.0577,0.0569
18-06-26 22:24:22.0,0.0809,0.0540,0.0577,0.0569
18-06-26 22:34:22.0,0.0802,0.0548,0.0584,0.0562
18-06-26 22:44:22.0,0.0809,0.0540,0.0577,0.0562
18-06-26 22:54:22.0,0.0802,0.0540,0.0577,0.0562
18-06-26 23:04:22.0,0.0802,0.0540,0.0584,0.0562
18-06-26 23:14:22.0,0.0802,0.0540,0.0584,0.0562
18-06-26 23:24:22.0,0.0802,0.0540,0.0584,0.0562
18-06-26 23:34:22.0,0.0795,0.0533,0.0577,0.0562
18-06-26 23:44:22.0,0.0802,0.0540,0.0577,0.0562
18-06-26 23:54:22.0,0.0802,0.0540,0.0577,0.0562
18-06-27 00:04:22.0,0.0802,0.0540,0.0577,0.0562
18-06-27 00:14:22.0,0.0802,0.0540,0.0577,0.0555
18-06-27 00:24:22.0,0.0795,0.0540,0.0577,0.0555
18-06-27 00:34:22.0,0.0795,0.0540,0.0577,0.0555
18-06-27 00:44:22.0,0.0795,0.0540,0.0577,0.0555
18-06-27 00:54:22.0,0.0795,0.0540,0.0577,0.0555
18-06-27 01:04:22.0,0.0795,0.0540,0.0577,0.0562
18-06-27 01:14:22.0,0.0795,0.0540,0.0577,0.0555
18-06-27 01:24:22.0,0.0787,0.0548,0.0577,0.0555
18-06-27 01:34:22.0,0.0795,0.0548,0.0577,0.0555
18-06-27 01:44:22.0,0.0795,0.0548,0.0577,0.0555
18-06-27 01:54:22.0,0.0795,0.0548,0.0577,0.0555
18-06-27 02:04:22.0,0.0795,0.0548,0.0577,0.0555
18-06-27 02:14:22.0,0.0795,0.0548,0.0577,0.0555
18-06-27 02:24:22.0,0.0795,0.0555,0.0577,0.0555
18-06-27 02:34:22.0,0.0787,0.0555,0.0577,0.0555
18-06-27 02:44:22.0,0.0787,0.0548,0.0577,0.0555
18-06-27 02:54:22.0,0.0787,0.0548,0.0577,0.0555
18-06-27 03:04:22.0,0.0795,0.0555,0.0577,0.0555
18-06-27 03:14:22.0,0.0795,0.0555,0.0577,0.0562
18-06-27 03:24:22.0,0.0787,0.0555,0.0577,0.0562
18-06-27 03:34:22.0,0.0795,0.0555,0.0577,0.0562
18-06-27 03:44:22.0,0.0787,0.0555,0.0577,0.0555
18-06-27 03:54:22.0,0.0787,0.0540,0.0577,0.0562
18-06-27 04:04:22.0,0.0787,0.0540,0.0577,0.0562
18-06-27 04:14:22.0,0.0787,0.0540,0.0577,0.0562
18-06-27 04:24:22.0,0.0787,0.0533,0.0577,0.0555
18-06-27 04:34:22.0,0.0787,0.0540,0.0577,0.0555
18-06-27 04:44:22.0,0.0787,0.0540,0.0577,0.0555
18-06-27 04:54:22.0,0.0787,0.0540,0.0577,0.0555
18-06-27 05:04:22.0,0.0787,0.0540,0.0577,0.0555
18-06-27 05:14:22.0,0.0787,0.0540,0.0577,0.0555
18-06-27 05:24:22.0,0.0787,0.0533,0.0577,0.0548
18-06-27 05:34:22.0,0.0787,0.0548,0.0577,0.0548
18-06-27 05:44:22.0,0.0787,0.0548,0.0577,0.0555
18-06-27 05:54:22.0,0.0787,0.0548,0.0577,0.0555
18-06-27 06:04:22.0,0.0787,0.0562,0.0584,0.0555
18-06-27 06:14:22.0,0.0795,0.0548,0.0584,0.0562
18-06-27 06:24:22.0,0.0795,0.0548,0.0584,0.0562
18-06-27 06:34:22.0,0.0802,0.0555,0.0591,0.0562
18-06-27 06:44:22.0,0.0802,0.0555,0.0598,0.0562
18-06-27 06:54:22.0,0.0802,0.0555,0.0598,0.0562
18-06-27 07:04:22.0,0.0802,0.0562,0.0606,0.0569
18-06-27 07:14:22.0,0.0809,0.0562,0.0606,0.0569
18-06-27 07:24:22.0,0.0809,0.0562,0.0606,0.0569
18-06-27 07:34:22.0,0.0809,0.0562,0.0606,0.0577
18-06-27 07:44:22.0,0.0809,0.0569,0.0606,0.0577
18-06-27 07:54:22.0,0.0816,0.0577,0.0620,0.0584
18-06-27 08:04:22.0,0.0809,0.0577,0.0620,0.0584
18-06-27 08:14:22.0,0.0816,0.0584,0.0620,0.0577
18-06-27 08:24:22.0,0.0816,0.0584,0.0628,0.0584
18-06-27 08:34:22.0,0.0816,0.0591,0.0635,0.0584
18-06-27 08:44:22.0,0.0824,0.0598,0.0642,0.0591
18-06-27 08:54:22.0,0.0824,0.0598,0.0642,0.0598
18-06-27 09:04:22.0,0.0824,0.0606,0.0649,0.0591
18-06-27 09:14:22.0,0.0824,0.0620,0.0664,0.0591
18-06-27 09:24:22.0,0.0824,0.0620,0.0657,0.0598
18-06-27 09:34:22.0,0.0824,0.0628,0.0664,0.0606
18-06-27 09:44:22.0,0.0838,0.0635,0.0671,0.0606
18-06-27 09:54:22.0,0.0838,0.0642,0.0678,0.0613
18-06-27 10:04:22.0,0.0838,0.0642,0.0678,0.0613
18-06-27 10:14:22.0,0.0838,0.0642,0.0678,0.0613
18-06-27 10:24:22.0,0.0838,0.0642,0.0686,0.0613
18-06-27 10:34:22.0,0.0845,0.0649,0.0693,0.0613
18-06-27 10:44:22.0,0.0845,0.0649,0.0693,0.0613
18-06-27 10:54:22.0,0.0853,0.0657,0.0693,0.0620
18-06-27 11:04:22.0,0.0860,0.0657,0.0693,0.0620
18-06-27 11:14:22.0,0.0860,0.0657,0.0700,0.0628
18-06-27 11:24:22.0,0.0867,0.0664,0.0693,0.0628
18-06-27 11:34:22.0,0.0867,0.0664,0.0700,0.0628
18-06-27 11:44:22.0,0.0867,0.0664,0.0700,0.0628
18-06-27 11:54:22.0,0.0867,0.0664,0.0700,0.0628
18-06-27 12:04:22.0,0.0867,0.0671,0.0700,0.0635
18-06-27 12:14:22.0,0.0874,0.0671,0.0700,0.0635
18-06-27 12:24:22.0,0.0867,0.0664,0.0700,0.0635
18-06-27 12:34:22.0,0.0860,0.0664,0.0700,0.0635
18-06-27 12:44:22.0,0.0860,0.0664,0.0693,0.0642
18-06-27 12:54:22.0,0.0860,0.0664,0.0693,0.0642
18-06-27 13:04:22.0,0.0860,0.0664,0.0693,0.0642
18-06-27 13:14:22.0,0.0860,0.0664,0.0693,0.0642
18-06-27 13:24:22.0,0.0853,0.0671,0.0693,0.0649
18-06-27 13:34:22.0,0.0845,0.0664,0.0693,0.0649
18-06-27 13:44:22.0,0.0845,0.0657,0.0686,0.0657
18-06-27 13:54:22.0,0.0845,0.0642,0.0686,0.0657
18-06-27 14:04:22.0,0.0838,0.0649,0.0678,0.0664
18-06-27 14:14:22.0,0.0845,0.0642,0.0678,0.0664
18-06-27 14:24:22.0,0.0845,0.0635,0.0678,0.0664
18-06-27 14:34:22.0,0.0838,0.0642,0.0686,0.0671
18-06-27 14:44:22.0,0.0838,0.0649,0.0678,0.0671
18-06-27 14:54:22.0,0.0838,0.0642,0.0671,0.0671
18-06-27 15:04:22.0,0.0838,0.0642,0.0671,0.0671
18-06-27 15:14:22.0,0.0831,0.0635,0.0664,0.0678
18-06-27 15:24:22.0,0.0831,0.0628,0.0664,0.0678
18-06-27 15:34:22.0,0.0824,0.0635,0.0657,0.0664
18-06-27 15:44:22.0,0.0824,0.0620,0.0657,0.0671
18-06-27 15:54:22.0,0.0816,0.0620,0.0649,0.0664
18-06-27 16:04:22.0,0.0816,0.0620,0.0649,0.0664
18-06-27 16:14:22.0,0.0816,0.0598,0.0635,0.0657
18-06-27 16:24:22.0,0.0816,0.0591,0.0635,0.0642
18-06-27 16:34:22.0,0.0809,0.0598,0.0628,0.0628
18-06-27 16:44:22.0,0.0802,0.0591,0.0620,0.0635
18-06-27 16:54:22.0,0.0802,0.0591,0.0620,0.0628
18-06-27 17:04:22.0,0.0795,0.0577,0.0613,0.0620
18-06-27 17:14:22.0,0.0780,0.0569,0.0606,0.0620
18-06-27 17:24:22.0,0.0773,0.0562,0.0598,0.0613
18-06-27 17:34:22.0,0.0766,0.0555,0.0598,0.0613
18-06-27 17:44:22.0,0.0758,0.0548,0.0591,0.0606
18-06-27 17:54:22.0,0.0758,0.0562,0.0591,0.0598
18-06-27 18:04:22.0,0.0751,0.0555,0.0577,0.0584
18-06-27 18:14:22.0,0.0751,0.0548,0.0569,0.0577
18-06-27 18:24:22.0,0.0744,0.0519,0.0562,0.0569
18-06-27 18:34:22.0,0.0744,0.0519,0.0562,0.0569
18-06-27 18:44:22.0,0.0744,0.0519,0.0555,0.0562
18-06-27 18:54:22.0,0.0736,0.0511,0.0548,0.0555
18-06-27 19:04:22.0,0.0736,0.0504,0.0548,0.0555
18-06-27 19:14:22.0,0.0736,0.0504,0.0533,0.0548
18-06-27 19:24:22.0,0.0736,0.0511,0.0533,0.0548
18-06-27 19:34:22.0,0.0729,0.0497,0.0526,0.0540
18-06-27 19:44:22.0,0.0729,0.0497,0.0526,0.0540
18-06-27 19:54:22.0,0.0722,0.0490,0.0519,0.0533
18-06-27 20:04:22.0,0.0722,0.0490,0.0519,0.0533
18-06-27 20:14:22.0,0.0722,0.0490,0.0519,0.0533
18-06-27 20:24:22.0,0.0722,0.0482,0.0526,0.0526
18-06-27 20:34:22.0,0.0722,0.0482,0.0519,0.0526
18-06-27 20:44:22.0,0.0722,0.0475,0.0519,0.0526
18-06-27 20:54:22.0,0.0715,0.0475,0.0519,0.0526
18-06-27 21:04:22.0,0.0722,0.0475,0.0519,0.0519
18-06-27 21:14:22.0,0.0715,0.0475,0.0519,0.0519
18-06-27 21:24:22.0,0.0715,0.0475,0.0511,0.0519
18-06-27 21:34:22.0,0.0715,0.0475,0.0511,0.0519
18-06-27 21:44:22.0,0.0715,0.0475,0.0511,0.0519
18-06-27 21:54:22.0,0.0715,0.0475,0.0511,0.0519
18-06-27 22:04:22.0,0.0715,0.0468,0.0511,0.0519
18-06-27 22:14:22.0,0.0715,0.0468,0.0511,0.0519
18-06-27 22:24:22.0,0.0707,0.0468,0.0504,0.0511
18-06-27 22:34:22.0,0.0707,0.0468,0.0504,0.0511
18-06-27 22:44:22.0,0.0707,0.0468,0.0504,0.0511
18-06-27 22:54:22.0,0.0707,0.0475,0.0504,0.0511
18-06-27 23:04:22.0,0.0707,0.0475,0.0504,0.0511
18-06-27 23:14:22.0,0.0707,0.0475,0.0504,0.0511
18-06-27 23:24:22.0,0.0707,0.0475,0.0511,0.0519
18-06-27 23:34:22.0,0.0707,0.0475,0.0511,0.0511
18-06-27 23:44:22.0,0.0707,0.0475,0.0511,0.0511
18-06-27 23:54:22.0,0.0707,0.0475,0.0511,0.0511
18-06-28 00:04:22.0,0.0707,0.0475,0.0511,0.0511
18-06-28 00:14:22.0,0.0707,0.0475,0.0504,0.0511
18-06-28 00:24:22.0,0.0707,0.0475,0.0511,0.0511
18-06-28 00:34:22.0,0.0700,0.0475,0.0504,0.0511
18-06-28 00:44:22.0,0.0700,0.0475,0.0504,0.0511
18-06-28 00:54:22.0,0.0700,0.0475,0.0504,0.0511
18-06-28 01:04:22.0,0.0700,0.0475,0.0504,0.0511
18-06-28 01:14:22.0,0.0700,0.0475,0.0504,0.0504
18-06-28 01:24:22.0,0.0700,0.0475,0.0504,0.0511
18-06-28 01:34:22.0,0.0700,0.0468,0.0497,0.0511
18-06-28 01:44:22.0,0.0700,0.0468,0.0504,0.0511
18-06-28 01:54:22.0,0.0700,0.0468,0.0504,0.0511
18-06-28 02:04:22.0,0.0700,0.0475,0.0504,0.0511
18-06-28 02:14:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 02:24:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 02:34:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 02:44:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 02:54:22.0,0.0700,0.0475,0.0511,0.0511
18-06-28 03:04:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 03:14:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 03:24:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 03:34:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 03:44:22.0,0.0693,0.0475,0.0504,0.0511
18-06-28 03:54:22.0,0.0693,0.0475,0.0504,0.0511
18-06-28 04:04:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 04:14:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 04:24:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 04:34:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 04:44:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 04:54:22.0,0.0700,0.0482,0.0519,0.0511
18-06-28 05:04:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 05:14:22.0,0.0700,0.0482,0.0511,0.0511
18-06-28 05:24:22.0,0.0700,0.0475,0.0511,0.0511
18-06-28 05:34:22.0,0.0700,0.0475,0.0511,0.0511
18-06-28 05:44:22.0,0.0700,0.0475,0.0504,0.0504
18-06-28 05:54:22.0,0.0700,0.0475,0.0504,0.0511
18-06-28 06:04:22.0,0.0700,0.0475,0.0511,0.0511
18-06-28 06:14:22.0,0.0707,0.0482,0.0519,0.0511
18-06-28 06:24:22.0,0.0707,0.0490,0.0526,0.0519
18-06-28 06:34:22.0,0.0707,0.0482,0.0526,0.0519
18-06-28 06:44:22.0,0.0715,0.0490,0.0526,0.0519
18-06-28 06:54:22.0,0.0715,0.0490,0.0526,0.0519
18-06-28 07:04:22.0,0.0707,0.0497,0.0526,0.0526
18-06-28 07:14:22.0,0.0707,0.0490,0.0526,0.0526
18-06-28 07:24:22.0,0.0715,0.0497,0.0533,0.0526
18-06-28 07:34:22.0,0.0715,0.0497,0.0533,0.0526
18-06-28 07:44:22.0,0.0715,0.0504,0.0540,0.0526
18-06-28 07:54:22.0,0.0722,0.0504,0.0548,0.0533
18-06-28 08:04:22.0,0.0715,0.0511,0.0548,0.0533
18-06-28 08:14:22.0,0.0722,0.0511,0.0555,0.0533
18-06-28 08:24:22.0,0.0722,0.0519,0.0562,0.0540
18-06-28 08:34:22.0,0.0722,0.0519,0.0562,0.0540
18-06-28 08:44:22.0,0.0722,0.0526,0.0569,0.0540
18-06-28 08:54:22.0,0.0729,0.0526,0.0577,0.0548
18-06-28 09:04:22.0,0.0729,0.0540,0.0577,0.0548
18-06-28 09:14:22.0,0.0729,0.0555,0.0584,0.0548
18-06-28 09:24:22.0,0.0729,0.0555,0.0591,0.0548
18-06-28 09:34:22.0,0.0736,0.0562,0.0598,0.0555
18-06-28 09:44:22.0,0.0744,0.0569,0.0598,0.0555
18-06-28 09:54:22.0,0.0751,0.0562,0.0613,0.0555
18-06-28 10:04:22.0,0.0751,0.0569,0.0606,0.0562
18-06-28 10:14:22.0,0.0751,0.0577,0.0606,0.0555
18-06-28 10:24:22.0,0.0751,0.0577,0.0613,0.0562
18-06-28 10:34:22.0,0.0751,0.0569,0.0620,0.0569
18-06-28 10:44:22.0,0.0758,0.0577,0.0620,0.0569
18-06-28 10:54:22.0,0.0758,0.0584,0.0620,0.0569
18-06-28 11:04:22.0,0.0766,0.0591,0.0628,0.0577
18-06-28 11:14:22.0,0.0766,0.0591,0.0628,0.0577
18-06-28 11:24:22.0,0.0766,0.0591,0.0628,0.0577
18-06-28 11:34:22.0,0.0773,0.0591,0.0635,0.0577
18-06-28 11:44:22.0,0.0773,0.0591,0.0635,0.0584
18-06-28 11:54:22.0,0.0766,0.0591,0.0628,0.0577
18-06-28 12:04:22.0,0.0766,0.0584,0.0628,0.0584
18-06-28 12:14:22.0,0.0758,0.0584,0.0620,0.0584
18-06-28 12:24:22.0,0.0766,0.0591,0.0628,0.0584
18-06-28 12:34:22.0,0.0758,0.0584,0.0620,0.0584
18-06-28 12:44:22.0,0.0758,0.0584,0.0620,0.0584
18-06-28 12:54:22.0,0.0758,0.0584,0.0613,0.0584
18-06-28 13:04:22.0,0.0758,0.0577,0.0628,0.0591
